Name,LinkType,HullIndexFirst,HullIndexSecond,Destructible,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,Fitness
Orion-baseline,0,20,21,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,21,22,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,3,0,23,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,24,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,24,25,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,25,26,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,3,0,27,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,27,28,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,28,29,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,29,30,1,0.0,1.0,1.0,00000000000000000000000000000100,00000000000000000000000000000000,1
Orion-baseline,0,19,31,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,21,32,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,33,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,34,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,27,35,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,29,36,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,37,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,38,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,39,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,40,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,41,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,23,42,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,43,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,44,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,45,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,46,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,47,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,25,48,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,27,49,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,27,50,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,28,51,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,28,52,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,49,53,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,50,54,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,51,55,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Orion-baseline,0,52,56,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,3,0,1,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,0,0,2,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,0,0,3,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,0,4,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,4,5,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,5,6,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,6,7,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,7,8,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,8,9,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,9,10,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,10,11,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,0,12,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,12,13,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,13,14,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,14,15,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,15,16,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,16,17,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,17,18,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,18,19,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,0,20,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,20,21,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,21,22,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,22,23,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,23,24,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,24,25,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,0,26,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,26,27,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,27,28,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,28,29,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,29,30,0,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Teuthus-baseline,1,30,31,1,0.0,1e-05,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
TrailerAlpha-baseline,0,0,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
TrailerBeta-baseline,0,0,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
TrailerBeta-baseline,0,1,2,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
TrailerBeta-baseline,0,2,3,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
TrailerBeta-baseline,0,3,4,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,0,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,1,2,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,2,3,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,3,4,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,4,5,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,5,6,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,6,7,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,1,7,8,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,3,0,9,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Vermis-baseline,3,1,35,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,1,36,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,1,37,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,1,38,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,2,39,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,2,40,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,4,41,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,4,42,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,6,43,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,6,44,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,8,45,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,3,8,46,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,1,47,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,1,48,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,1,49,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,1,50,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,2,51,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,2,52,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,4,53,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,4,54,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,6,55,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,6,56,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,8,57,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,8,58,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,10,59,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,12,60,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,12,61,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,10,62,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
Vermis-baseline,0,10,63,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,0,1,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,1,2,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,2,3,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,3,4,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,4,5,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,5,6,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,6,7,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,7,8,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
VermisChild-baseline,1,8,9,1,0.0,1.0,1.0,00000000000000000000000000000101,00000000000000000000000000000000,1
WingAlpha-baseline,0,0,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
WingAlpha-baseline,0,0,2,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,1
Argos-mutated,0,0,1,1,0.0,0.9,1.1,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,0,2,1,0.0,0.89,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.89
Argos-mutated,0,0,3,1,0.0,1.0,1.15,00000000000000000000000000000000,00000000000000000000000000000000,0.85
Argos-mutated,0,0,4,1,0.0,1.11,1.11,00000000000000000000000000000000,00000000000000000000000000000000,0.89
Argos-mutated,3,0,5,1,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,3,0,6,1,0.0,0.87,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.87
Argos-mutated,3,0,7,1,0.0,1.13,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.87
Argos-mutated,3,0,8,1,0.0,0.9,0.9,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,3,0,9,1,0.0,1.1400000000000001,1.1400000000000001,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,3,0,10,1,0.0,1.1400000000000001,1.1400000000000001,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,3,9,11,1,0.0,1.13,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.87
Argos-mutated,3,9,12,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.89
Argos-mutated,3,9,13,1,0.0,0.85,0.85,00000000000000000000000000000000,00000000000000000000000000000000,0.85
Argos-mutated,3,9,14,1,0.0,1.1400000000000001,0.86,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,3,9,15,1,0.0,1.0,0.87,00000000000000000000000000000000,00000000000000000000000000000000,0.87
Argos-mutated,3,10,16,1,0.0,1.15,1.15,00000000000000000000000000000000,00000000000000000000000000000000,0.85
Argos-mutated,3,10,17,1,0.0,1.12,0.88,00000000000000000000000000000000,00000000000000000000000000000000,0.88
Argos-mutated,3,10,18,1,0.0,1.0,1.15,00000000000000000000000000000000,00000000000000000000000000000000,0.85
Argos-mutated,3,10,19,1,0.0,1.0,1.1400000000000001,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,3,10,20,1,0.0,0.85,0.85,00000000000000000000000000000000,00000000000000000000000000000000,0.85
Argos-mutated,0,0,21,1,0.0,1.12,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.88
Argos-mutated,0,21,22,1,0.0,1.1,1.1,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,21,23,1,0.0,1.1,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,21,24,1,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,21,25,1,0.0,0.9,0.9,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,24,26,1,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,0,25,27,1,0.0,0.86,1.1400000000000001,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,0,26,28,1,0.0,0.86,1.1400000000000001,00000000000000000000000000000000,00000000000000000000000000000000,0.86
Argos-mutated,0,26,30,1,0.0,0.88,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.88
Argos-mutated,0,27,29,1,0.0,1.13,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.87
Argos-mutated,0,27,31,1,0.0,0.9,1.1,00000000000000000000000000000000,00000000000000000000000000000000,0.9
Argos-mutated,0,24,32,1,0.0,1.0,1.12,00000000000000000000000000000000,00000000000000000000000000000000,0.88
Argos-mutated,0,25,33,1,0.0,1.11,0.89,00000000000000000000000000000000,00000000000000000000000000000000,0.89
Argos-mutated,3,22,34,1,0.0,0.88,1.12,00000000000000000000000000000000,00000000000000000000000000000000,0.88
Argos-mutated,3,23,35,1,0.0,1.0,1.12,00000000000000000000000000000000,00000000000000000000000000000000,0.88
BossNightmare-mutated,1,0,-1,0,0.0,1.0,0.89,00000000000000000000000000000000,00000000000000000000000000000000,0.89
BossNightmare-mutated,1,0,-1,0,0.0,1.13,1.13,00000000000000000000000000000000,00000000000000000000000000000000,0.87
BossNightmare-mutated,1,0,-1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.86
BossNightmare-mutated,1,0,-1,0,0.0,1.0,1.15,00000000000000000000000000000000,00000000000000000000000000000000,0.85
BossNightmare-mutated,1,0,-1,0,0.0,1.0,1.11,00000000000000000000000000000000,00000000000000000000000000000000,0.89
BossNightmare-mutated,1,0,-1,0,0.0,1.15,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.85
BossNightmare-mutated,1,0,-1,0,0.0,1.0,0.87,00000000000000000000000000000000,00000000000000000000000000000000,0.87
BossNightmare-mutated,1,0,-1,0,0.0,0.89,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.89
BossNightmare-mutated,1,0,-1,0,0.0,1.15,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.85
DaimonAlpha-mutated,1,0,-1,0,0.0,1.0,1.13,00000000000000000000000000000000,00000000000000000000000000000000,0.87
DaimonAlpha-mutated,1,0,-1,0,0.0,1.0,0.86,00000000000000000000000000000000,00000000000000000000000000000000,0.86
DaimonAlpha-mutated,1,0,-1,0,0.0,1.1,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.9
DaimonAlpha-mutated,1,0,-1,0,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000000000000000000000000000000,0.86
DaimonBeta-mutated,1,0,-1,0,0.0,1.0,1.1,00000000000000000000000000000000,00000000000000000000000000000000,0.9
